estado_comprador,sujeto_obligado,proveedor,rfc,situacion,definitivo_dof,fecha_contrato,firmado_despues_definitivo,tipo_procedimiento,ejercicio,importe,monto_mxn_millones,importe_plausible,direccion_anuncio
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-06,False,Adjudicación directa,2024,331.88,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,328.08,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,308.53,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,286.09,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-22,False,Adjudicación directa,2024,280.93,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-12,False,Adjudicación directa,2024,280.93,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-12,False,Adjudicación directa,2024,279.26,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-22,False,Adjudicación directa,2024,279.26,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-01-29,False,Adjudicación directa,2024,274.27,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-23,False,Adjudicación directa,2024,273.92,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-04,False,Adjudicación directa,2024,273.34,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-30,False,Adjudicación directa,2024,272.88,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-12,False,Adjudicación directa,2024,272.88,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-27,False,Adjudicación directa,2024,272.4,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-23,False,Adjudicación directa,2024,272.29,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-12,False,Adjudicación directa,2024,271.82,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-24,False,Adjudicación directa,2024,271.82,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-04,False,Adjudicación directa,2024,271.71,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-30,False,Adjudicación directa,2024,271.24,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-12,False,Adjudicación directa,2024,271.24,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-31,False,Adjudicación directa,2024,270.88,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-27,False,Adjudicación directa,2024,270.78,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-24,False,Adjudicación directa,2024,270.2,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-12,False,Adjudicación directa,2024,270.2,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-06,False,Adjudicación directa,2024,269.84,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-31,False,Adjudicación directa,2024,269.27,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-06,False,Adjudicación directa,2024,268.23,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-14,False,Adjudicación directa,2024,267.85,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-06,False,Adjudicación directa,2024,267.26,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-24,False,Adjudicación directa,2024,267.26,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-19,False,Adjudicación directa,2024,266.8,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-14,False,Adjudicación directa,2024,266.25,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-24,False,Adjudicación directa,2024,265.67,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-06,False,Adjudicación directa,2024,265.67,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-19,False,Adjudicación directa,2024,265.21,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-12,False,Adjudicación directa,2024,263.88,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-12,False,Adjudicación directa,2024,262.31,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-26,False,Adjudicación directa,2024,259.79,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-26,False,Adjudicación directa,2024,258.24,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-14,False,Adjudicación directa,2024,255.82,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-06,False,Adjudicación directa,2024,255.7,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-14,False,Adjudicación directa,2024,254.3,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-06,False,Adjudicación directa,2024,254.18,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,252.78,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,251.28,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,237.71,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,236.29,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,220.42,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,219.11,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-01-29,False,Adjudicación directa,2024,211.32,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-01-29,False,Adjudicación directa,2024,210.05,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-12,False,Adjudicación directa,2024,175.2,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-22,False,Adjudicación directa,2024,175.2,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-23,False,Adjudicación directa,2024,170.83,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-04,False,Adjudicación directa,2024,170.46,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-12,False,Adjudicación directa,2024,170.17,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-30,False,Adjudicación directa,2024,170.17,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-27,False,Adjudicación directa,2024,169.88,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-12,False,Adjudicación directa,2024,169.52,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-24,False,Adjudicación directa,2024,169.52,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-31,False,Adjudicación directa,2024,168.93,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-06,False,Adjudicación directa,2024,168.28,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-14,False,Adjudicación directa,2024,167.04,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-24,False,Adjudicación directa,2024,166.68,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-06,False,Adjudicación directa,2024,166.68,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-19,False,Adjudicación directa,2024,166.39,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-12,False,Adjudicación directa,2024,164.57,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-26,False,Adjudicación directa,2024,162.02,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-14,False,Adjudicación directa,2024,159.54,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-06,False,Adjudicación directa,2024,159.47,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,157.64,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,148.25,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,137.46,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-01-29,False,Adjudicación directa,2024,131.79,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-22,False,Adjudicación directa,2024,129.72,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-12,False,Adjudicación directa,2024,129.72,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-23,False,Adjudicación directa,2024,126.49,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-04,False,Adjudicación directa,2024,126.22,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-30,False,Adjudicación directa,2024,126.0,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-12,False,Adjudicación directa,2024,126.0,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-27,False,Adjudicación directa,2024,125.79,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-24,False,Adjudicación directa,2024,125.52,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-12,False,Adjudicación directa,2024,125.52,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-31,False,Adjudicación directa,2024,125.08,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-06,False,Adjudicación directa,2024,124.61,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-14,False,Adjudicación directa,2024,123.68,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-06,False,Adjudicación directa,2024,123.41,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-24,False,Adjudicación directa,2024,123.41,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-19,False,Adjudicación directa,2024,123.2,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-12,False,Adjudicación directa,2024,123.03,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-22,False,Adjudicación directa,2024,123.03,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-12,False,Adjudicación directa,2024,121.85,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-26,False,Adjudicación directa,2024,119.97,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-23,False,Adjudicación directa,2024,119.96,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-04,False,Adjudicación directa,2024,119.7,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-30,False,Adjudicación directa,2024,119.5,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-12,False,Adjudicación directa,2024,119.5,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-27,False,Adjudicación directa,2024,119.29,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-24,False,Adjudicación directa,2024,119.04,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-09-12,False,Adjudicación directa,2024,119.04,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-31,False,Adjudicación directa,2024,118.63,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-06,False,Adjudicación directa,2024,118.17,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-14,False,Adjudicación directa,2024,118.13,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-06,False,Adjudicación directa,2024,118.08,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-14,False,Adjudicación directa,2024,117.3,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-24,False,Adjudicación directa,2024,117.04,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-05-06,False,Adjudicación directa,2024,117.04,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-06-19,False,Adjudicación directa,2024,116.84,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,116.73,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-04-12,False,Adjudicación directa,2024,115.56,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-26,False,Adjudicación directa,2024,113.77,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-14,False,Adjudicación directa,2024,112.03,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-03-06,False,Adjudicación directa,2024,111.98,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,110.7,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,109.77,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,104.1,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,101.79,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-01-29,False,Adjudicación directa,2024,97.58,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-02-01,False,Adjudicación directa,2024,96.53,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-01-29,False,Adjudicación directa,2024,92.54,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-22,False,Adjudicación directa,2024,72.81,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-07-12,False,Adjudicación directa,2024,72.81,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-23,False,Adjudicación directa,2024,70.99,0.0,True,
COAHUILA DE ZARAGOZA,COA - Monclova,Comercializadora de Petroliferos C.M.P.A.MEX. SA DE CV,CPC180823G77,Presunto,,2024-08-12,False,Adjudicación directa,2024,70.73,0.0,True,
